,year,gameid,side,num_counters_picked,num_counters_banned,PGA,higher_PGA,mean_champ_wr,mean_team_wr,result,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,pga_diff
57262,2022,ESPORTSTMNT01_2902790,Blue,0,0,0,0,0.4825879690619948,0.5434782608695652,1,2934.0,4400.0,64.0,3464.0,4550.0,93.0,-530.0,-150.0,-29.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
57263,2022,ESPORTSTMNT01_2902790,Red,1,0,1,1,0.4998711190935739,0.8333333333333334,0,3464.0,4550.0,93.0,2934.0,4400.0,64.0,530.0,150.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1
57264,2022,ESPORTSTMNT01_2902806,Blue,2,0,2,1,0.4857493365513729,0.4122807017543859,0,3239.0,4984.0,83.0,3365.0,5008.0,79.0,-126.0,-24.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1
57265,2022,ESPORTSTMNT01_2902806,Red,0,1,1,0,0.4981853808396903,0.43,1,3365.0,5008.0,79.0,3239.0,4984.0,83.0,126.0,24.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
57266,2022,ESPORTSTMNT01_2902811,Blue,0,1,1,0,0.4944303320631499,0.3333333333333333,0,2815.0,3575.0,63.0,3326.0,4754.0,83.0,-511.0,-1179.0,-20.0,0.0,0.0,2.0,0.0,2.0,0.0,-1
57267,2022,ESPORTSTMNT01_2902811,Red,2,0,2,1,0.5082694330758556,0.25,1,3326.0,4754.0,83.0,2815.0,3575.0,63.0,511.0,1179.0,20.0,0.0,2.0,0.0,0.0,0.0,2.0,1
57268,2022,ESPORTSTMNT01_2902815,Blue,2,1,3,1,0.4990718628449695,0.3928571428571428,1,3175.0,5005.0,85.0,2908.0,4396.0,68.0,267.0,609.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57269,2022,ESPORTSTMNT01_2902815,Red,1,1,2,0,0.4926454406233178,0.2777777777777778,0,2908.0,4396.0,68.0,3175.0,5005.0,85.0,-267.0,-609.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
57270,2022,ESPORTSTMNT01_2902825,Blue,0,0,0,0,0.4882022011257522,0.5573770491803278,0,3340.0,4973.0,82.0,3025.0,4599.0,72.0,315.0,374.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3
57271,2022,ESPORTSTMNT01_2902825,Red,2,1,3,1,0.4921647875520961,0.3636363636363636,1,3025.0,4599.0,72.0,3340.0,4973.0,82.0,-315.0,-374.0,-10.0,0.0,0.0,1.0,1.0,0.0,0.0,3
57272,2022,ESPORTSTMNT01_2902992,Blue,0,1,1,0,0.5019057474248853,0.3571428571428571,0,3021.0,4733.0,79.0,3148.0,4347.0,83.0,-127.0,386.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
57273,2022,ESPORTSTMNT01_2902992,Red,2,2,4,1,0.4949447235833867,0.5925925925925926,1,3148.0,4347.0,83.0,3021.0,4733.0,79.0,127.0,-386.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3
57274,2022,ESPORTSTMNT01_2903061,Blue,0,0,0,0,0.4920622333370555,0.4767441860465116,1,3708.0,4660.0,75.0,3224.0,4228.0,77.0,484.0,432.0,-2.0,2.0,1.0,1.0,0.0,1.0,2.0,-2
57275,2022,ESPORTSTMNT01_2903061,Red,2,0,2,1,0.5111131858796956,0.55,0,3224.0,4228.0,77.0,3708.0,4660.0,75.0,-484.0,-432.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2
57276,2022,ESPORTSTMNT01_2903151,Blue,0,1,1,0,0.4936335502957002,0.6074766355140186,1,4424.0,4593.0,76.0,3389.0,3623.0,58.0,1035.0,970.0,18.0,2.0,1.0,0.0,1.0,0.0,3.0,-1
57277,2022,ESPORTSTMNT01_2903151,Red,1,1,2,1,0.515890134403533,0.4057971014492754,0,3389.0,3623.0,58.0,4424.0,4593.0,76.0,-1035.0,-970.0,-18.0,1.0,0.0,3.0,2.0,1.0,0.0,1
57278,2022,ESPORTSTMNT01_2903152,Blue,1,1,2,1,0.4701061181577352,0.3404255319148936,1,2697.0,4438.0,53.0,3701.0,5139.0,92.0,-1004.0,-701.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,2
57279,2022,ESPORTSTMNT01_2903152,Red,0,0,0,0,0.4881424413406046,0.3692307692307692,0,3701.0,5139.0,92.0,2697.0,4438.0,53.0,1004.0,701.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
57280,2022,ESPORTSTMNT01_2903222,Blue,0,0,0,0,0.5105537484639976,0.43,1,3516.0,4675.0,71.0,2989.0,3908.0,57.0,527.0,767.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,-1
57281,2022,ESPORTSTMNT01_2903222,Red,1,0,1,1,0.5124284699155677,0.2777777777777778,0,2989.0,3908.0,57.0,3516.0,4675.0,71.0,-527.0,-767.0,-14.0,1.0,0.0,1.0,1.0,1.0,1.0,1
57282,2022,ESPORTSTMNT01_2903243,Blue,0,0,0,0,0.5045598560856359,0.3333333333333333,1,3424.0,4834.0,75.0,3456.0,4573.0,83.0,-32.0,261.0,-8.0,1.0,2.0,0.0,0.0,2.0,0.0,-1
57283,2022,ESPORTSTMNT01_2903243,Red,1,0,1,1,0.493499073217937,0.5064377682403434,0,3456.0,4573.0,83.0,3424.0,4834.0,75.0,32.0,-261.0,8.0,0.0,2.0,0.0,1.0,2.0,0.0,1
57284,2022,ESPORTSTMNT01_2903247,Blue,0,2,2,1,0.4975900537448373,0.6164383561643836,1,3690.0,5081.0,84.0,2823.0,4224.0,72.0,867.0,857.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,1
57285,2022,ESPORTSTMNT01_2903247,Red,1,0,1,0,0.4955401409805334,0.3333333333333333,0,2823.0,4224.0,72.0,3690.0,5081.0,84.0,-867.0,-857.0,-12.0,0.0,0.0,1.0,1.0,0.0,0.0,-1
57286,2022,ESPORTSTMNT01_2903263,Blue,0,0,0,0,0.513760210282707,0.624,1,3437.0,4825.0,67.0,3296.0,4479.0,62.0,141.0,346.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,-2
57287,2022,ESPORTSTMNT01_2903263,Red,1,1,2,1,0.5111926849177186,0.5727272727272728,0,3296.0,4479.0,62.0,3437.0,4825.0,67.0,-141.0,-346.0,-5.0,1.0,1.0,2.0,1.0,1.0,2.0,2
57288,2022,ESPORTSTMNT01_2903264,Blue,0,0,0,0,0.5017314127664081,0.25,0,2762.0,3859.0,62.0,3517.0,4784.0,82.0,-755.0,-925.0,-20.0,0.0,0.0,1.0,1.0,0.0,1.0,-1
57289,2022,ESPORTSTMNT01_2903264,Red,1,0,1,1,0.4970604419509884,0.4705882352941176,1,3517.0,4784.0,82.0,2762.0,3859.0,62.0,755.0,925.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,1
57290,2022,ESPORTSTMNT01_2903282,Blue,0,0,0,0,0.503316300302918,0.7619047619047619,1,2605.0,4251.0,56.0,3131.0,4833.0,80.0,-526.0,-582.0,-24.0,0.0,0.0,1.0,0.0,1.0,0.0,-3
57291,2022,ESPORTSTMNT01_2903282,Red,1,2,3,1,0.5159844232430894,0.5142857142857142,0,3131.0,4833.0,80.0,2605.0,4251.0,56.0,526.0,582.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,3
57292,2022,ESPORTSTMNT01_2903283,Blue,1,2,3,1,0.5109307351542002,0.5434782608695652,1,3187.0,4471.0,68.0,2719.0,4259.0,58.0,468.0,212.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,3
57293,2022,ESPORTSTMNT01_2903283,Red,0,0,0,0,0.5051920135211901,0.3928571428571428,0,2719.0,4259.0,58.0,3187.0,4471.0,68.0,-468.0,-212.0,-10.0,0.0,0.0,0.0,0.0,1.0,0.0,-3
57294,2022,ESPORTSTMNT01_2903286,Blue,0,0,0,0,0.5110416782675944,0.5418181818181819,1,3065.0,4180.0,73.0,3541.0,4530.0,65.0,-476.0,-350.0,8.0,0.0,1.0,2.0,2.0,0.0,1.0,-1
57295,2022,ESPORTSTMNT01_2903286,Red,1,0,1,1,0.5136345507167082,0.4888888888888889,0,3541.0,4530.0,65.0,3065.0,4180.0,73.0,476.0,350.0,-8.0,2.0,0.0,1.0,0.0,1.0,2.0,1
57296,2022,ESPORTSTMNT01_2903316,Blue,1,0,1,0,0.5076720411677532,0.9047619047619048,1,3826.0,4368.0,73.0,2802.0,4011.0,65.0,1024.0,357.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,-1
57297,2022,ESPORTSTMNT01_2903316,Red,2,0,2,1,0.494609291960137,0.2638888888888889,0,2802.0,4011.0,65.0,3826.0,4368.0,73.0,-1024.0,-357.0,-8.0,0.0,1.0,1.0,2.0,2.0,0.0,1
57298,2022,ESPORTSTMNT01_2903317,Blue,0,3,3,1,0.4939849006566176,0.2777777777777778,0,3233.0,4492.0,76.0,2941.0,4794.0,69.0,292.0,-302.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3
57299,2022,ESPORTSTMNT01_2903317,Red,0,0,0,0,0.5017014428801139,0.5573770491803278,1,2941.0,4794.0,69.0,3233.0,4492.0,76.0,-292.0,302.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
57300,2022,ESPORTSTMNT01_2903324,Blue,0,2,2,0,0.4988729894618127,0.5632183908045977,0,2771.0,4613.0,65.0,3326.0,4920.0,95.0,-555.0,-307.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
57301,2022,ESPORTSTMNT01_2903324,Red,2,1,3,1,0.5144228834396632,0.4122807017543859,1,3326.0,4920.0,95.0,2771.0,4613.0,65.0,555.0,307.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57302,2022,ESPORTSTMNT01_2903330,Blue,2,0,2,0,0.5152868946172731,0.8333333333333334,1,3993.0,4945.0,87.0,2977.0,4358.0,58.0,1016.0,587.0,29.0,1.0,2.0,0.0,1.0,0.0,2.0,-1
57303,2022,ESPORTSTMNT01_2903330,Red,2,1,3,1,0.5010253502330171,0.28125,0,2977.0,4358.0,58.0,3993.0,4945.0,87.0,-1016.0,-587.0,-29.0,1.0,0.0,2.0,1.0,2.0,0.0,1
57304,2022,ESPORTSTMNT01_2903468,Blue,0,0,0,0,0.5087205132305664,0.6074766355140186,1,3320.0,4379.0,79.0,2796.0,3945.0,59.0,524.0,434.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,-3
57305,2022,ESPORTSTMNT01_2903468,Red,3,0,3,1,0.4983232843858199,0.3404255319148936,0,2796.0,3945.0,59.0,3320.0,4379.0,79.0,-524.0,-434.0,-20.0,0.0,0.0,1.0,0.0,1.0,0.0,3
57306,2022,ESPORTSTMNT01_2903473,Blue,0,1,1,1,0.5075484841551529,0.55,1,3176.0,4576.0,79.0,2930.0,4689.0,61.0,246.0,-113.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,1
57307,2022,ESPORTSTMNT01_2903473,Red,0,0,0,0,0.5035944503129164,0.3389830508474576,0,2930.0,4689.0,61.0,3176.0,4576.0,79.0,-246.0,113.0,-18.0,1.0,0.0,1.0,0.0,0.0,1.0,-1
57308,2022,ESPORTSTMNT01_2903488,Blue,0,0,0,0,0.5045654829118019,0.4090909090909091,1,3579.0,4043.0,76.0,3078.0,3491.0,63.0,501.0,552.0,13.0,0.0,3.0,0.0,0.0,2.0,3.0,-1
57309,2022,ESPORTSTMNT01_2903488,Red,0,1,1,1,0.495916836826745,0.4057971014492754,0,3078.0,3491.0,63.0,3579.0,4043.0,76.0,-501.0,-552.0,-13.0,0.0,2.0,3.0,0.0,3.0,0.0,1
57310,2022,ESPORTSTMNT01_2903507,Blue,0,1,1,0,0.4950186650213797,0.3571428571428571,0,3442.0,4337.0,60.0,3662.0,4581.0,86.0,-220.0,-244.0,-26.0,2.0,0.0,0.0,0.0,0.0,1.0,-1
57311,2022,ESPORTSTMNT01_2903507,Red,1,1,2,1,0.5025785853876702,0.3692307692307692,1,3662.0,4581.0,86.0,3442.0,4337.0,60.0,220.0,244.0,26.0,0.0,0.0,1.0,2.0,0.0,0.0,1
57312,2022,ESPORTSTMNT01_2903524,Blue,1,0,1,0,0.4851028346938753,0.4767441860465116,1,3324.0,4024.0,62.0,3150.0,4244.0,68.0,174.0,-220.0,-6.0,1.0,3.0,0.0,1.0,0.0,2.0,-1
57313,2022,ESPORTSTMNT01_2903524,Red,1,1,2,1,0.4976487229278977,0.5925925925925926,0,3150.0,4244.0,68.0,3324.0,4024.0,62.0,-174.0,220.0,6.0,1.0,0.0,2.0,1.0,3.0,0.0,1
57314,2022,ESPORTSTMNT01_2903611,Blue,1,1,2,1,0.5034559638929219,0.624,1,3399.0,4594.0,84.0,2937.0,4123.0,71.0,462.0,471.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,2
57315,2022,ESPORTSTMNT01_2903611,Red,0,0,0,0,0.4940279507456507,0.2777777777777778,0,2937.0,4123.0,71.0,3399.0,4594.0,84.0,-462.0,-471.0,-13.0,0.0,0.0,1.0,1.0,0.0,0.0,-2
57316,2022,ESPORTSTMNT01_2903632,Blue,1,1,2,1,0.5049840249378794,0.4122807017543859,0,2573.0,4138.0,54.0,3620.0,4829.0,85.0,-1047.0,-691.0,-31.0,0.0,0.0,1.0,1.0,0.0,0.0,2
57317,2022,ESPORTSTMNT01_2903632,Red,0,0,0,0,0.4910044011840707,0.4888888888888889,1,3620.0,4829.0,85.0,2573.0,4138.0,54.0,1047.0,691.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,-2
57318,2022,ESPORTSTMNT01_2903671,Blue,2,1,3,1,0.5008929469111004,0.5727272727272728,1,3450.0,4942.0,101.0,3313.0,4809.0,92.0,137.0,133.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2
57319,2022,ESPORTSTMNT01_2903671,Red,0,1,1,0,0.5004299462233683,0.5632183908045977,0,3313.0,4809.0,92.0,3450.0,4942.0,101.0,-137.0,-133.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
57320,2022,ESPORTSTMNT01_2903685,Blue,1,1,2,1,0.4938747573868235,0.43,1,3964.0,4658.0,71.0,3201.0,4004.0,71.0,763.0,654.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1
57321,2022,ESPORTSTMNT01_2903685,Red,0,1,1,0,0.506877716122683,0.5064377682403434,0,3201.0,4004.0,71.0,3964.0,4658.0,71.0,-763.0,-654.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-1
57322,2022,ESPORTSTMNT01_2903704,Blue,0,2,2,1,0.4989591290846729,0.3333333333333333,0,3217.0,4884.0,79.0,3304.0,4614.0,87.0,-87.0,270.0,-8.0,0.0,1.0,0.0,0.0,0.0,1.0,1
57323,2022,ESPORTSTMNT01_2903704,Red,0,1,1,0,0.4994194677773805,0.5418181818181819,1,3304.0,4614.0,87.0,3217.0,4884.0,79.0,87.0,-270.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,-1
57324,2022,ESPORTSTMNT01_2903874,Blue,0,0,0,0,0.4749763835515717,0.4090909090909091,0,3348.0,4883.0,90.0,3390.0,5083.0,95.0,-42.0,-200.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
57325,2022,ESPORTSTMNT01_2903874,Red,0,1,1,1,0.4914286728468805,0.3389830508474576,1,3390.0,5083.0,95.0,3348.0,4883.0,90.0,42.0,200.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57326,2022,ESPORTSTMNT01_2903916,Blue,1,0,1,0,0.5030931764217922,0.2735849056603773,0,2564.0,3971.0,48.0,3753.0,4891.0,97.0,-1189.0,-920.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
57327,2022,ESPORTSTMNT01_2903916,Red,1,1,2,1,0.4694989249956218,0.5725190839694656,1,3753.0,4891.0,97.0,2564.0,3971.0,48.0,1189.0,920.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57328,2022,ESPORTSTMNT01_2903934,Blue,0,0,0,0,0.4942367789949619,0.3653846153846153,0,2671.0,3985.0,59.0,3415.0,4939.0,86.0,-744.0,-954.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
57329,2022,ESPORTSTMNT01_2903934,Red,1,0,1,1,0.5044526764402046,0.3854166666666667,1,3415.0,4939.0,86.0,2671.0,3985.0,59.0,744.0,954.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57330,2022,ESPORTSTMNT01_2903958,Blue,0,1,1,0,0.5224154687900462,0.6637931034482759,1,2993.0,4554.0,73.0,3267.0,4771.0,87.0,-274.0,-217.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
57331,2022,ESPORTSTMNT01_2903958,Red,0,3,3,1,0.4947917638593324,0.5588235294117647,0,3267.0,4771.0,87.0,2993.0,4554.0,73.0,274.0,217.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2
57332,2022,ESPORTSTMNT01_2903980,Blue,1,1,2,1,0.50823734710047,0.6209677419354839,1,2962.0,4517.0,68.0,3571.0,4596.0,79.0,-609.0,-79.0,-11.0,0.0,0.0,1.0,0.0,1.0,0.0,1
57333,2022,ESPORTSTMNT01_2903980,Red,0,1,1,0,0.5039669213189387,0.4528301886792453,0,3571.0,4596.0,79.0,2962.0,4517.0,68.0,609.0,79.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,-1
57334,2022,ESPORTSTMNT01_2904013,Blue,1,2,3,1,0.5101853583555076,0.4476190476190476,1,3270.0,5042.0,90.0,2819.0,4734.0,68.0,451.0,308.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2
57335,2022,ESPORTSTMNT01_2904013,Red,1,0,1,0,0.4906956981221643,0.3762376237623762,0,2819.0,4734.0,68.0,3270.0,5042.0,90.0,-451.0,-308.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
57336,2022,ESPORTSTMNT01_2904337,Blue,0,0,0,0,0.518776428239103,0.5692307692307692,1,3003.0,4462.0,53.0,3282.0,4286.0,76.0,-279.0,176.0,-23.0,1.0,1.0,1.0,0.0,1.0,1.0,-1
57337,2022,ESPORTSTMNT01_2904337,Red,0,1,1,1,0.4879436747303417,0.2666666666666666,0,2306.0,2325.0,14.0,2671.0,2957.0,18.0,-365.0,-632.0,-4.0,1.0,1.0,0.0,1.0,2.0,0.0,1
57338,2022,ESPORTSTMNT01_2904362,Blue,1,3,4,1,0.5064223189980336,0.4594594594594595,1,2709.0,4124.0,62.0,3143.0,3933.0,70.0,-434.0,191.0,-8.0,0.0,1.0,1.0,0.0,2.0,0.0,2
57339,2022,ESPORTSTMNT01_2904362,Red,1,1,2,0,0.4952176166380745,0.4651162790697674,0,3143.0,3933.0,70.0,2709.0,4124.0,62.0,434.0,-191.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,-2
57340,2022,ESPORTSTMNT01_2904372,Blue,3,0,3,1,0.5210796098535935,0.4285714285714285,0,2787.0,3845.0,64.0,2736.0,4158.0,59.0,51.0,-313.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3
57341,2022,ESPORTSTMNT01_2904372,Red,0,0,0,0,0.4988950182971144,0.5066666666666667,1,2736.0,4158.0,59.0,2787.0,3845.0,64.0,-51.0,313.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
57342,2022,ESPORTSTMNT01_2904388,Blue,1,1,2,1,0.4996542463246697,0.5166666666666667,1,3521.0,4804.0,75.0,2492.0,4013.0,49.0,1029.0,791.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,1
57343,2022,ESPORTSTMNT01_2904388,Red,0,1,1,0,0.501655279736678,0.3333333333333333,0,2492.0,4013.0,49.0,3521.0,4804.0,75.0,-1029.0,-791.0,-26.0,0.0,0.0,1.0,1.0,0.0,0.0,-1
57344,2022,ESPORTSTMNT01_2904396,Blue,1,1,2,1,0.5008900118026055,0.4333333333333333,0,3049.0,4838.0,79.0,3330.0,4496.0,76.0,-281.0,342.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1
57345,2022,ESPORTSTMNT01_2904396,Red,1,0,1,0,0.5159583240072424,0.4941860465116279,1,3330.0,4496.0,76.0,3049.0,4838.0,79.0,281.0,-342.0,-3.0,1.0,0.0,1.0,0.0,1.0,1.0,-1
57346,2022,ESPORTSTMNT01_2904397,Blue,2,1,3,1,0.4985167528108581,0.851063829787234,1,4702.0,4732.0,93.0,2577.0,4433.0,57.0,2125.0,299.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3
57347,2022,ESPORTSTMNT01_2904397,Red,0,0,0,0,0.501199429850627,0.0833333333333333,0,2577.0,4433.0,57.0,4702.0,4732.0,93.0,-2125.0,-299.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
57348,2022,ESPORTSTMNT01_2904400,Blue,0,0,0,0,0.5068713635729687,0.3103448275862069,0,2986.0,4733.0,76.0,3553.0,4921.0,95.0,-567.0,-188.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
57349,2022,ESPORTSTMNT01_2904400,Red,2,0,2,1,0.4902047841243626,0.7254901960784313,1,3553.0,4921.0,95.0,2986.0,4733.0,76.0,567.0,188.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2
57350,2022,ESPORTSTMNT01_2905082,Blue,0,1,1,1,0.5091307622246355,0.5,1,3523.0,4509.0,66.0,3239.0,4425.0,73.0,284.0,84.0,-7.0,2.0,3.0,1.0,0.0,1.0,1.0,1
57351,2022,ESPORTSTMNT01_2905082,Red,0,0,0,0,0.4874319152117648,0.4551971326164875,0,3239.0,4425.0,73.0,3523.0,4509.0,66.0,-284.0,-84.0,7.0,0.0,1.0,1.0,2.0,3.0,1.0,-1
57352,2022,ESPORTSTMNT01_2905087,Blue,0,0,0,0,0.5022903857546928,0.6190476190476191,0,3575.0,4890.0,86.0,3397.0,4860.0,86.0,178.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5
57353,2022,ESPORTSTMNT01_2905087,Red,1,4,5,1,0.4902944035057239,0.5798045602605864,1,3397.0,4860.0,86.0,3575.0,4890.0,86.0,-178.0,-30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
57354,2022,ESPORTSTMNT01_2905124,Blue,1,1,2,1,0.4938217758166825,0.3571428571428571,1,3258.0,4072.0,62.0,3355.0,5011.0,78.0,-97.0,-939.0,-16.0,1.0,0.0,1.0,0.0,2.0,0.0,1
57355,2022,ESPORTSTMNT01_2905124,Red,0,1,1,0,0.4879583360944622,0.3404255319148936,0,3355.0,5011.0,78.0,3258.0,4072.0,62.0,97.0,939.0,16.0,0.0,2.0,0.0,1.0,0.0,1.0,-1
57356,2022,ESPORTSTMNT01_2905145,Blue,1,1,2,1,0.5026668947985087,0.6016260162601627,1,3083.0,4613.0,78.0,3357.0,5088.0,92.0,-274.0,-475.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,2
57357,2022,ESPORTSTMNT01_2905145,Red,0,0,0,0,0.4981285313844184,0.3657587548638132,0,3357.0,5088.0,92.0,3083.0,4613.0,78.0,274.0,475.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
57358,2022,ESPORTSTMNT01_2905158,Blue,0,2,2,1,0.508895093723123,0.5144927536231884,0,3113.0,4435.0,69.0,3716.0,5322.0,82.0,-603.0,-887.0,-13.0,0.0,0.0,1.0,1.0,0.0,0.0,1
57359,2022,ESPORTSTMNT01_2905158,Red,1,0,1,0,0.5090604415641028,0.5296610169491526,1,3716.0,5322.0,82.0,3113.0,4435.0,69.0,603.0,887.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,-1
57360,2022,ESPORTSTMNT01_2905170,Blue,0,1,1,0,0.5043615829764503,0.6023054755043228,1,3066.0,4570.0,77.0,3518.0,5011.0,86.0,-452.0,-441.0,-9.0,0.0,2.0,1.0,0.0,2.0,0.0,-2
57361,2022,ESPORTSTMNT01_2905170,Red,1,2,3,1,0.4995732136377426,0.6145038167938931,0,3518.0,5011.0,86.0,3066.0,4570.0,77.0,452.0,441.0,9.0,0.0,2.0,0.0,0.0,2.0,1.0,2
57362,2022,ESPORTSTMNT01_2905176,Blue,0,0,0,0,0.5001511191115611,0.5161290322580645,0,3286.0,4794.0,89.0,3475.0,5065.0,99.0,-189.0,-271.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
57363,2022,ESPORTSTMNT01_2905176,Red,0,1,1,1,0.506294922577412,0.5380116959064327,1,3475.0,5065.0,99.0,3286.0,4794.0,89.0,189.0,271.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57364,2022,ESPORTSTMNT01_2905197,Blue,0,0,0,0,0.4990089053555553,0.6440677966101694,0,2969.0,4291.0,75.0,3775.0,4615.0,82.0,-806.0,-324.0,-7.0,0.0,0.0,1.0,2.0,1.0,0.0,-3
57365,2022,ESPORTSTMNT01_2905197,Red,1,2,3,1,0.5201342647380813,0.5316455696202531,1,3775.0,4615.0,82.0,2969.0,4291.0,75.0,806.0,324.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,3
57366,2022,ESPORTSTMNT01_2905235,Blue,0,0,0,0,0.5077348047654671,0.43,1,3301.0,4675.0,79.0,3571.0,4837.0,87.0,-270.0,-162.0,-8.0,0.0,0.0,1.0,1.0,0.0,0.0,-2
57367,2022,ESPORTSTMNT01_2905235,Red,2,0,2,1,0.4943176345658956,0.4888888888888889,0,3571.0,4837.0,87.0,3301.0,4675.0,79.0,270.0,162.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,2
57368,2022,ESPORTSTMNT01_2905388,Blue,1,0,1,1,0.5166942034992336,0.4551971326164875,0,3084.0,4208.0,73.0,3109.0,4076.0,73.0,-25.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57369,2022,ESPORTSTMNT01_2905388,Red,0,0,0,0,0.51052536604497,0.6016260162601627,1,3109.0,4076.0,73.0,3084.0,4208.0,73.0,25.0,-132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
57370,2022,ESPORTSTMNT01_2905393,Blue,0,2,2,1,0.5081374995368921,0.5525114155251142,0,3301.0,4746.0,81.0,3246.0,4640.0,83.0,55.0,106.0,-2.0,0.0,1.0,1.0,0.0,0.0,1.0,1
57371,2022,ESPORTSTMNT01_2905393,Red,0,1,1,0,0.4880161025882981,0.6019108280254777,1,3246.0,4640.0,83.0,3301.0,4746.0,81.0,-55.0,-106.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,-1
57372,2022,ESPORTSTMNT01_2905408,Blue,0,0,0,0,0.4967586595121123,0.6023054755043228,1,3097.0,4619.0,77.0,3081.0,4054.0,72.0,16.0,565.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,-1
57373,2022,ESPORTSTMNT01_2905408,Red,0,1,1,1,0.4939101514485127,0.3536585365853658,0,3081.0,4054.0,72.0,3097.0,4619.0,77.0,-16.0,-565.0,-5.0,0.0,0.0,1.0,0.0,0.0,1.0,1
57374,2022,ESPORTSTMNT01_2905411,Blue,0,2,2,1,0.512948182911182,0.5387323943661971,1,2920.0,4084.0,73.0,2910.0,4423.0,66.0,10.0,-339.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1
57375,2022,ESPORTSTMNT01_2905411,Red,1,0,1,0,0.4994642288785081,0.4444444444444444,0,2910.0,4423.0,66.0,2920.0,4084.0,73.0,-10.0,339.0,-7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
